time,week,boxID,season,subject_id,building_id,gender,age_group,thermal_sensation,thermal_preference,thermal_acceptability,clo,met,air_con,blind_curtain,window,door,heater,fan_portable,ta,vel,rh,tg,t_out_min,t_out_max,rain_out,sunshine_out,rh_out_9am,t_out_mean,rh_out_mean,running_mean_t_out,utci_am,utci_pm,tr,top,vel_r,pmv,adaptive_tmp_cmf,adaptive_acceptability_80,set,city,country,climate,cooling_type,building_type,pmv_7point,discrepancy,thermal_sensation_3point,pmv_3point,age,personal_mean_discrepancy,personal_discrepancy_variance,personal_discrepancy_std,personal_mean_clo,day_hour,year
15/10/2021 11:20,1,7,winter,21,4,male,25 - 34,1,0,1,0.9,1.1,0,0,0,1,0,0,25.15,0.11,61.97,25.05,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,24.94,25.05,0.14,0.6,25.1,TRUE,27.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.40,1,1,30,-0.06,0.65,0.81,0.61,11,2021
15/10/2021 11:38,1,3,winter,102,8,female,25 - 34,2,-1,0,0.8,1.7,1,0,1,1,0,0,23.95,0.04,55.72,23.85,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.79,23.85,0.25,0.92,25.1,TRUE,27.5,brisbane,australia,humid subtropical,air conditioned,office,1,-1.08,1,1,30,0.39,0.56,0.75,0.69,11,2021
15/10/2021 11:39,1,7,winter,123,4,female,25 - 34,1,-1,1,0.7,1.7,1,0,1,1,0,0,25.04,0.12,59.79,25.12,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,25.21,25.12,0.33,1.02,25.1,TRUE,27.9,brisbane,australia,humid subtropical,air conditioned,office,1,0.02,1,1,30,0.13,0.64,0.80,0.70,11,2021
15/10/2021 11:47,1,6,winter,104,8,female,25 - 34,0,0,1,0.5,1.1,1,0,1,1,0,0,24.2,0.22,65.27,24.42,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,24.77,24.43,0.25,-0.57,25.1,TRUE,23.3,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.57,0,-1,30,-0.29,1.38,1.17,0.64,11,2021
15/10/2021 12:01,1,1,winter,1,8,female,35 - 44,0,0,1,0.9,1.7,1,0,1,1,0,0,23.54,0.03,54.64,23.77,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.88,23.76,0.24,0.97,25.1,TRUE,28.2,brisbane,australia,humid subtropical,air conditioned,office,1,0.97,0,1,40,0.65,0.92,0.96,0.89,12,2021
15/10/2021 13:55,1,7,winter,21,4,male,25 - 34,0,0,1,0.4,1.1,1,0,1,1,0,0,25.54,0.2,51.14,25.24,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,24.79,25.23,0.23,-0.59,25.1,TRUE,23.2,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.59,0,-1,30,-0.06,0.65,0.81,0.61,13,2021
15/10/2021 14:01,1,3,winter,102,8,female,25 - 34,-1,0,1,0.5,1.1,1,0,1,1,0,0,23.82,0,45,23.91,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.91,23.91,0.03,-0.52,25.1,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,-1,0.48,-1,-1,30,0.39,0.56,0.75,0.69,14,2021
15/10/2021 14:47,1,4,winter,101,8,female,25 - 34,1,0,1,0.8,1.7,1,0,1,1,0,0,23.66,0,43.75,23.85,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.85,23.85,0.21,0.83,25.1,TRUE,26.8,brisbane,australia,humid subtropical,air conditioned,office,1,-0.17,1,1,30,0.34,0.13,0.36,0.74,14,2021
15/10/2021 15:27,1,9,winter,103,7,female,25 - 34,-1,0,1,0.7,1.1,1,0,1,1,0,0,20.26,0.36,74.6,20.54,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,21.17,20.57,0.39,-1.52,25.1,FALSE,20.1,brisbane,australia,humid subtropical,air conditioned,office,-2,-0.52,-1,-1,30,1.22,2.85,1.69,0.64,15,2021
15/10/2021 15:32,1,1,winter,1,8,female,35 - 44,1,0,1,0.9,1.7,1,0,1,1,0,0,23.23,0.02,56.37,23.65,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.81,23.63,0.23,0.94,25.1,TRUE,28.1,brisbane,australia,humid subtropical,air conditioned,office,1,-0.06,1,1,40,0.65,0.92,0.96,0.89,15,2021
15/10/2021 15:50,1,3,winter,102,8,female,25 - 34,0,0,1,0.5,1.1,1,0,1,1,0,0,23.7,0,57.69,24.03,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,24.03,24.03,0.03,-0.44,25.1,TRUE,23.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.44,0,0,30,0.39,0.56,0.75,0.69,15,2021
15/10/2021 15:51,1,1,winter,1,8,female,35 - 44,0,0,1,0.9,1.7,1,0,1,1,0,0,23.39,0,59.84,23.65,18.1,30.1,0.8,0,71,27.7,63,23.7,27.2,27.2,23.65,23.65,0.21,0.96,25.1,TRUE,28.3,brisbane,australia,humid subtropical,air conditioned,office,1,0.96,0,1,40,0.65,0.92,0.96,0.89,15,2021
18/10/2021 11:47,2,9,winter,105,6,male,35 - 44,-2,1,1,0.5,1.1,1,1,1,1,0,0,22.57,0.11,64.02,22.63,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,22.69,22.63,0.14,-0.86,25.5,TRUE,21.9,brisbane,australia,humid subtropical,air conditioned,office,-1,1.14,-1,-1,40,0.03,1.37,1.17,0.47,11,2021
18/10/2021 11:51,2,4,winter,19,6,female,25 - 34,0,0,1,0.5,1,1,0,1,1,0,0,23.14,0,61.87,23.71,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.71,23.71,0,-0.89,25.5,TRUE,22.5,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.89,0,-1,30,0.44,0.98,0.99,1.03,11,2021
18/10/2021 11:55,2,1,winter,106,6,female,25 - 34,-1,1,1,0.5,1.1,1,1,1,1,0,0,23.39,0.08,58.15,23.34,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.3,23.34,0.11,-0.6,25.5,TRUE,22.6,brisbane,australia,humid subtropical,air conditioned,office,-1,0.40,-1,-1,30,0.48,0.27,0.52,0.65,11,2021
18/10/2021 11:57,2,8,winter,108,6,male,45 - 54,-1,0,1,0.6,1.1,1,0,1,1,0,0,22.65,0.07,66.6,22.26,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,21.94,22.26,0.1,-0.63,25.5,TRUE,22.4,brisbane,australia,humid subtropical,air conditioned,office,-1,0.37,-1,-1,50,-0.05,0.42,0.65,0.60,11,2021
18/10/2021 12:15,2,7,winter,107,6,male,35 - 44,1,-1,1,0.5,1.1,1,1,1,1,0,0,24.31,0.14,60.06,24.36,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,24.42,24.36,0.17,-0.41,25.5,TRUE,23.7,brisbane,australia,humid subtropical,air conditioned,office,0,-1.41,1,0,40,-1.27,0.16,0.40,0.50,12,2021
18/10/2021 12:24,2,6,winter,109,6,female,25 - 34,-3,1,1,0.8,1.1,1,0,1,1,0,0,23.26,0.08,61.01,23.34,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.41,23.34,0.11,0.04,25.5,TRUE,25.1,brisbane,australia,humid subtropical,air conditioned,office,0,3.04,-1,0,30,0.81,0.67,0.82,0.81,12,2021
18/10/2021 13:09,2,1,winter,106,6,female,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,23.1,0.02,59.3,23.34,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.43,23.33,0.05,0.17,25.5,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,0,0.17,0,0,30,0.48,0.27,0.52,0.65,13,2021
18/10/2021 13:24,2,3,winter,3,6,male,25 - 34,0,0,1,0.8,1.7,1,0,1,1,0,0,23.27,0,57.26,23.91,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.91,23.91,0.21,0.87,25.5,TRUE,27.3,brisbane,australia,humid subtropical,air conditioned,office,1,0.87,0,1,30,-0.02,0.34,0.59,0.67,13,2021
18/10/2021 14:17,2,8,winter,108,6,male,45 - 54,-1,0,1,0.6,1.7,1,0,1,1,0,0,21.95,0,68.95,21.74,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,21.74,21.74,0.21,0.36,25.5,FALSE,24,brisbane,australia,humid subtropical,air conditioned,office,0,1.36,-1,0,50,-0.05,0.42,0.65,0.60,14,2021
18/10/2021 14:21,2,6,winter,109,6,female,25 - 34,0,1,1,1,1.1,1,0,1,1,0,0,22.99,0.05,61.38,23.2,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.34,23.2,0.08,0.3,25.5,TRUE,26.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.30,0,0,30,0.81,0.67,0.82,0.81,14,2021
18/10/2021 14:42,2,9,winter,105,6,male,35 - 44,0,0,1,0.7,1.1,1,1,1,1,0,0,22.46,0.05,65.22,22.5,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,22.53,22.5,0.08,-0.36,25.5,TRUE,23.4,brisbane,australia,humid subtropical,air conditioned,office,0,-0.36,0,0,40,0.03,1.37,1.17,0.47,14,2021
18/10/2021 14:49,2,4,winter,19,6,female,25 - 34,0,0,1,0.5,1.7,1,0,1,1,0,0,23.1,0,62.74,23.46,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.46,23.46,0.21,0.48,25.5,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,0.48,0,0,30,0.44,0.98,0.99,1.03,14,2021
18/10/2021 14:49,2,1,winter,106,6,female,25 - 34,0,0,1,0.6,1.7,1,0,1,1,0,0,23.17,0.06,60.26,23.08,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.01,23.08,0.27,0.58,25.5,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,1,0.58,0,1,30,0.48,0.27,0.52,0.65,14,2021
18/10/2021 15:16,2,2,winter,4,6,female,25 - 34,0,0,1,0.5,1.7,1,0,1,1,0,0,23.64,0.25,62.73,23.53,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.34,23.52,0.46,0.26,25.5,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.26,0,0,30,0.26,1.17,1.08,0.74,15,2021
18/10/2021 15:47,2,9,winter,105,6,male,35 - 44,-3,1,0,0.7,1.1,1,1,1,1,0,0,22.75,0.11,63.27,22.12,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,21.43,22.11,0.14,-0.53,25.5,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,-1,2.47,-1,-1,40,0.03,1.37,1.17,0.47,15,2021
18/10/2021 16:56,2,3,winter,3,6,male,25 - 34,0,0,1,0.7,1.4,1,0,1,1,0,0,22.36,0.08,60.45,22.32,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,22.28,22.32,0.2,0.16,25.5,TRUE,24.2,brisbane,australia,humid subtropical,air conditioned,office,0,0.16,0,0,30,-0.02,0.34,0.59,0.67,16,2021
18/10/2021 17:27,2,8,winter,108,6,male,45 - 54,-1,1,1,0.6,1.1,1,0,1,1,0,0,21.76,0.08,74.61,21.62,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,21.49,21.62,0.11,-0.8,25.5,FALSE,21.8,brisbane,australia,humid subtropical,air conditioned,office,-1,0.2,-1,-1,50,-0.05,0.42,0.65,0.60,17,2021
18/10/2021 18:09,2,2,winter,4,6,female,25 - 34,2,0,1,1.1,1.7,1,0,1,1,0,0,22.65,0.14,62.65,23.08,17,26.1,0,0,62,24.43,68,24.9,23.5,22.6,23.61,23.09,0.35,0.98,25.5,TRUE,29.8,brisbane,australia,humid subtropical,air conditioned,office,1,-1.02,1,1,30,0.26,1.17,1.08,0.74,18,2021
19/10/2021 9:07,2,2,winter,4,6,female,25 - 34,0,0,1,0.6,1.7,1,0,1,1,0,0,23.31,0.28,58.5,23.65,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,24.28,23.67,0.49,0.4,25.5,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.40,0,0,30,0.26,1.17,1.08,0.74,9,2021
19/10/2021 9:32,2,3,winter,3,6,male,25 - 34,1,-1,1,0.4,1.7,1,0,1,1,0,0,23.43,0.06,57.26,23.46,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.48,23.46,0.27,0.35,25.5,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,0,-0.65,1,0,30,-0.02,0.34,0.59,0.67,9,2021
19/10/2021 10:09,2,1,winter,106,6,female,25 - 34,1,0,1,0.9,1.7,1,1,1,1,0,0,22.89,0.01,59.44,23.08,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.13,23.07,0.22,0.87,25.5,TRUE,27.8,brisbane,australia,humid subtropical,air conditioned,office,1,-0.13,1,1,30,0.48,0.27,0.52,0.65,10,2021
19/10/2021 10:17,2,10,winter,21,4,male,25 - 34,0,0,1,0.5,1.1,1,0,1,1,0,0,23.92,0.03,59.17,24.99,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,25.51,24.95,0.06,-0.16,25.5,TRUE,24.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.16,0,0,30,-0.06,0.65,0.81,0.61,10,2021
19/10/2021 10:30,2,2,winter,4,6,female,25 - 34,-1,0,1,0.7,1.4,1,0,1,1,0,0,23.58,0.22,58.76,23.59,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.61,23.59,0.34,0.21,25.5,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,0,1.21,-1,0,30,0.26,1.17,1.08,0.74,10,2021
19/10/2021 10:42,2,3,winter,3,6,male,25 - 34,0,0,1,0.4,1.1,1,1,1,1,0,0,23.42,0.11,56.01,23.27,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.11,23.27,0.14,-0.96,25.5,TRUE,21.7,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.96,0,-1,30,-0.02,0.34,0.59,0.67,10,2021
19/10/2021 10:52,2,10,winter,21,4,male,25 - 34,-1,0,1,0.5,1.1,1,0,1,1,0,0,25.06,0.03,56.23,25.44,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,25.62,25.42,0.06,0.06,25.5,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,0,1.06,-1,0,30,-0.06,0.65,0.81,0.61,10,2021
19/10/2021 11:00,2,6,winter,109,6,female,25 - 34,-1,1,1,0.8,1.1,1,0,1,1,0,0,22.44,0,58.65,22.83,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,22.83,22.83,0.03,-0.18,25.5,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.82,-1,0,30,0.81,0.67,0.82,0.81,11,2021
19/10/2021 12:09,2,1,winter,106,6,female,25 - 34,0,0,1,0.9,1.1,1,1,1,1,0,0,23.56,0.22,55.71,23.46,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.3,23.46,0.25,-0.06,25.5,TRUE,25.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.06,0,0,30,0.48,0.27,0.52,0.65,12,2021
19/10/2021 12:18,2,10,winter,21,4,male,25 - 34,-1,0,1,0.5,1.1,1,0,1,1,0,0,25.36,0.03,52.97,25.63,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,25.76,25.62,0.06,0.12,25.5,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,1.12,-1,0,30,-0.06,0.65,0.81,0.61,12,2021
19/10/2021 13:13,2,3,winter,3,6,male,25 - 34,0,0,1,0.4,1,1,1,1,1,0,0,23.14,0.04,55.94,23.08,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.04,23.08,0.04,-1.36,25.5,TRUE,21.3,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.36,0,-1,30,-0.02,0.34,0.59,0.67,13,2021
19/10/2021 14:45,2,6,winter,109,6,female,25 - 34,0,0,1,0.8,1.1,1,0,1,1,0,0,22.85,0.02,57.08,23.08,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.17,23.07,0.05,-0.08,25.5,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.08,0,0,30,0.81,0.67,0.82,0.81,14,2021
19/10/2021 15:18,2,1,winter,106,6,female,25 - 34,1,0,1,0.9,1.7,1,0,1,1,0,0,22.93,0.08,55.43,23.01,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.08,23.01,0.29,0.85,25.5,TRUE,27.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.15,1,1,30,0.48,0.27,0.52,0.65,15,2021
19/10/2021 15:57,2,2,winter,4,6,female,25 - 34,-2,1,1,1.2,1.1,1,0,1,1,0,0,23.93,0.24,55.78,23.85,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.71,23.84,0.27,0.45,25.5,TRUE,27.5,brisbane,australia,humid subtropical,air conditioned,office,0,2.45,-1,0,30,0.26,1.17,1.08,0.74,15,2021
19/10/2021 17:18,2,3,winter,3,6,male,25 - 34,0,0,1,0.4,1.4,1,0,1,1,0,0,22.73,0,55.84,23.27,14.9,28.4,18,0,73,25,57.5,24.7,20.9,26.1,23.27,23.27,0.12,-0.26,25.5,TRUE,21.8,brisbane,australia,humid subtropical,air conditioned,office,0,-0.26,0,0,30,-0.02,0.34,0.59,0.67,17,2021
20/10/2021 9:26,2,3,winter,3,6,male,25 - 34,0,0,1,0.3,1.7,1,1,1,1,0,0,23.36,0,57.94,23.85,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.85,23.85,0.21,0.2,25.6,TRUE,21.9,brisbane,australia,humid subtropical,air conditioned,office,0,0.20,0,0,30,-0.02,0.34,0.59,0.67,9,2021
20/10/2021 10:07,2,9,winter,105,6,male,35 - 44,1,-1,1,0.5,1.1,1,1,1,1,0,0,23.41,0,60.43,23.71,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.71,23.71,0.03,-0.52,25.6,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.52,1,-1,40,0.03,1.37,1.17,0.47,10,2021
20/10/2021 10:10,2,1,winter,106,6,female,25 - 34,-1,1,0,0.6,1.1,1,1,1,1,0,0,23.46,0.04,58.39,23.53,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.57,23.53,0.07,-0.31,25.6,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.69,-1,0,30,0.48,0.27,0.52,0.65,10,2021
20/10/2021 10:41,2,2,winter,4,6,female,25 - 34,-1,0,1,0.3,1.1,1,0,1,1,0,0,24.37,0.22,58.19,24.48,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,24.66,24.49,0.25,-1.24,25.6,TRUE,21.6,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.24,-1,-1,30,0.26,1.17,1.08,0.74,10,2021
20/10/2021 11:31,2,9,winter,105,6,male,35 - 44,-1,0,1,0.5,1.1,1,1,1,1,0,0,23.4,0,59.77,23.77,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.77,23.77,0.03,-0.52,25.6,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,-1,0.48,-1,-1,40,0.03,1.37,1.17,0.47,11,2021
20/10/2021 12:06,2,3,winter,3,6,male,25 - 34,0,0,1,0.3,1.1,1,1,1,1,0,0,23.51,0.03,56.51,23.71,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.81,23.7,0.06,-1.09,25.6,TRUE,21.3,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.09,0,-1,30,-0.02,0.34,0.59,0.67,12,2021
20/10/2021 12:06,2,2,winter,4,6,female,25 - 34,-2,1,1,0.3,1.1,1,0,1,1,0,0,24.43,0.33,57.08,24.36,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,24.22,24.36,0.36,-1.63,25.6,TRUE,20.5,brisbane,australia,humid subtropical,air conditioned,office,-2,0.37,-1,-1,30,0.26,1.17,1.08,0.74,12,2021
20/10/2021 13:04,2,1,winter,106,6,female,25 - 34,-1,1,0,0.6,1.1,1,0,1,1,0,0,23.31,0.07,57.78,23.4,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.47,23.4,0.1,-0.35,25.6,TRUE,23.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.65,-1,0,30,0.48,0.27,0.52,0.65,13,2021
20/10/2021 13:27,2,9,winter,105,6,male,35 - 44,0,0,1,0.5,1.4,1,1,1,1,0,0,23.95,0.11,58.32,24.03,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,24.12,24.03,0.23,0.19,25.6,TRUE,23.9,brisbane,australia,humid subtropical,air conditioned,office,0,0.19,0,0,40,0.03,1.37,1.17,0.47,13,2021
20/10/2021 14:06,2,2,winter,4,6,female,25 - 34,-1,0,1,0.6,1.1,1,0,1,1,0,0,24.59,0.25,58.02,24.54,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,24.45,24.54,0.28,-0.37,25.6,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.63,-1,0,30,0.26,1.17,1.08,0.74,14,2021
20/10/2021 15:01,2,9,winter,105,6,male,35 - 44,1,-1,1,0.5,1.1,1,1,1,1,0,0,23.55,0,56.42,23.97,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.97,23.97,0.03,-0.48,25.6,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,0,-1.48,1,0,40,0.03,1.37,1.17,0.47,15,2021
20/10/2021 15:19,2,10,winter,21,4,male,25 - 34,1,0,1,0.5,1.1,1,0,1,1,0,0,24.77,0,59.82,25.5,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,25.5,25.5,0.03,0.02,25.6,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.98,1,0,30,-0.06,0.65,0.81,0.61,15,2021
20/10/2021 15:28,2,1,winter,106,6,female,25 - 34,-1,1,0,0.6,1.1,1,0,1,1,0,0,23.77,0.07,58.16,23.85,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.92,23.85,0.1,-0.2,25.6,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,0.80,-1,0,30,0.48,0.27,0.52,0.65,15,2021
20/10/2021 16:47,2,3,winter,3,6,male,25 - 34,0,0,1,0.3,1.4,1,1,1,1,0,0,23.89,0.04,57.73,24.16,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,24.32,24.15,0.16,-0.14,25.6,TRUE,22,brisbane,australia,humid subtropical,air conditioned,office,0,-0.14,0,0,30,-0.02,0.34,0.59,0.67,16,2021
20/10/2021 16:59,2,9,winter,105,6,male,35 - 44,0,-1,1,0.5,1.1,1,1,1,1,0,0,23.51,0,56.18,23.77,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,23.77,23.77,0.03,-0.52,25.6,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.52,0,-1,40,0.03,1.37,1.17,0.47,16,2021
20/10/2021 17:16,2,10,winter,21,4,male,25 - 34,-1,0,1,0.5,1.1,1,0,1,1,0,0,24.95,0.03,59.77,25.24,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,25.38,25.23,0.06,0.03,25.6,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,1.03,-1,0,30,-0.06,0.65,0.81,0.61,17,2021
20/10/2021 17:49,2,10,winter,21,4,male,25 - 34,-1,0,1,0.5,1.1,1,0,1,1,0,0,24.52,0,59.91,25.3,16,27.3,0,11.5,60,25.2,63.5,25,25,23.4,25.3,25.3,0.03,-0.06,25.6,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.94,-1,0,30,-0.06,0.65,0.81,0.61,17,2021
21/10/2021 9:27,2,9,winter,105,6,male,35 - 44,-1,0,1,0.3,1.1,1,0,1,1,0,0,23.36,0,61.39,23.71,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.71,23.71,0.03,-1.11,25.6,TRUE,21.2,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.11,-1,-1,40,0.03,1.37,1.17,0.47,9,2021
21/10/2021 9:29,2,3,winter,3,6,male,25 - 34,0,0,1,0.3,1.7,1,1,1,1,0,0,23.95,0,57.78,23.97,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.97,23.97,0.21,0.31,25.6,TRUE,22.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.31,0,0,30,-0.02,0.34,0.59,0.67,9,2021
21/10/2021 9:47,2,8,winter,108,6,male,45 - 54,0,0,1,0.6,1.7,1,0,1,1,0,0,21.66,0.09,72.85,21.68,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,21.7,21.68,0.3,0.34,25.6,FALSE,24,brisbane,australia,humid subtropical,air conditioned,office,0,0.34,0,0,50,-0.05,0.42,0.65,0.60,9,2021
21/10/2021 9:55,2,6,winter,109,6,female,25 - 34,0,0,1,0.7,1.7,1,0,1,1,0,0,24.04,0.11,62.14,23.65,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.23,23.64,0.32,0.77,25.6,TRUE,26.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.77,0,1,30,0.81,0.67,0.82,0.81,9,2021
21/10/2021 10:37,2,2,winter,4,6,female,25 - 34,0,0,1,0.4,1.1,1,0,1,1,0,0,24.11,0.28,60.79,24.42,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,24.99,24.44,0.31,-1.04,25.6,TRUE,22,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.04,0,-1,30,0.26,1.17,1.08,0.74,10,2021
21/10/2021 10:46,2,7,winter,107,6,male,35 - 44,2,-1,0,0.5,1.7,1,0,1,1,0,0,22.69,0,65.56,23.08,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.08,23.08,0.21,0.41,25.6,TRUE,23.7,brisbane,australia,humid subtropical,air conditioned,office,0,-1.59,1,0,40,-1.27,0.16,0.40,0.50,10,2021
21/10/2021 11:05,2,1,winter,106,6,female,25 - 34,0,0,1,0.6,1.7,1,1,1,1,0,0,23.49,0.02,59.31,23.65,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.71,23.64,0.23,0.67,25.6,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.67,0,1,30,0.48,0.27,0.52,0.65,11,2021
21/10/2021 11:07,2,4,winter,19,6,female,25 - 34,1,0,1,0.5,1.7,1,0,1,1,0,0,24.03,0.11,60.17,23.91,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.78,23.91,0.32,0.57,25.6,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.43,1,1,30,0.44,0.98,0.99,1.03,11,2021
21/10/2021 11:42,2,9,winter,105,6,male,35 - 44,-2,0,1,0.3,1.1,1,1,1,1,0,0,23.78,0.04,59.94,23.91,16.6,26.7,2.4,8.5,68,24.27,64.5,25.2,23.4,21.4,23.99,23.91,0.07,-0.97,25.6,TRUE,21.6,brisbane,australia,humid subtropical,air conditioned,office,-1,1.03,-1,-1,40,0.03,1.37,1.17,0.47,11,2021
